age,type,origin,rarity
2639,2,2,1.8219
2631,4,3,1.82208
2636,4,2,1.82211
2640,2,2,1.82222
2626,4,1,1.82224
2624,0,6,1.82238
2637,4,2,1.82244
2620,0,2,1.82246
2629,1,5,1.82281
2612,1,2,1.82282
2638,0,4,1.82296
2621,2,0,1.82318
2629,4,1,1.82321
2635,4,3,1.82337
2643,3,2,1.82339
2618,0,5,1.82339
2624,3,5,1.82356
2632,1,5,1.82379
2648,2,4,1.82381
2637,3,3,1.82382
2624,3,0,1.82396
2620,3,6,1.82404
2621,1,4,1.82417
2619,4,4,1.82431
2650,2,4,1.82446
2630,0,3,1.82452
2654,3,4,1.82456
2643,0,4,1.82458
2639,4,3,1.82467
2622,4,5,1.82469
2651,2,4,1.82478
2619,2,3,1.8251
2619,1,2,1.8251
2644,1,3,1.8251
2651,4,0,1.82538
2647,4,2,1.82567
2640,2,1,1.82578
2637,4,1,1.8258
2632,3,5,1.82616
2652,3,2,1.8263
2631,2,0,1.82643
2626,4,4,1.82658
2632,2,0,1.82675
2627,4,4,1.8269
2629,3,1,1.82696
2658,2,4,1.82704
2645,2,1,1.8274
2639,0,3,1.82744
2653,4,2,1.82761
2636,0,2,1.82765
2636,3,0,1.82785
2653,1,3,1.82801
2655,4,2,1.82826
2659,2,2,1.82836
2648,2,1,1.82837
2643,0,6,1.82854
2656,4,2,1.82858
2662,4,6,1.82873
2639,2,6,1.82882
2635,3,6,1.82891
2635,3,1,1.82891
2645,0,6,1.82918
2653,4,3,1.8292
2661,3,2,1.8292
2664,4,6,1.82938
2645,0,3,1.82938
2658,0,4,1.82943
2654,4,3,1.82952
2633,1,2,1.82964
2638,1,4,1.82968
2636,4,4,1.82983
2660,4,2,1.82987
2664,2,2,1.82997
2653,2,1,1.82999
2666,4,6,1.83002
2654,0,0,1.83012
2650,1,0,1.83021
2666,4,0,1.83022
2685,1,1,1.83038
2660,2,5,1.83047
2657,4,3,1.83049
2661,1,3,1.83059
2686,1,1,1.8307
2639,4,4,1.8308
2654,1,5,1.83091
2642,0,5,1.83118
2653,1,0,1.83118
2647,0,2,1.83122
2671,2,4,1.83124
2651,0,3,1.83133
2641,4,4,1.83145
2660,1,6,1.83146
2665,4,2,1.83149
2639,1,2,1.83159
2658,2,1,1.83161
2665,0,4,1.83169
2661,1,6,1.83179
2648,2,0,1.83194
2661,0,0,1.83238
2646,0,5,1.83248
2679,3,4,1.83263
2651,2,6,1.83271
2672,3,2,1.83276
2647,4,5,1.8328
2676,2,4,1.83286
2665,3,3,1.83288
2673,2,2,1.83288
2657,0,6,1.83307
2653,0,2,1.83316
2678,4,0,1.8341
2651,3,1,1.8341
2672,1,3,1.83415
2660,0,3,1.83424
2661,0,6,1.83437
2652,0,5,1.83443
2665,1,5,1.83447
2664,4,1,1.83455
2673,2,5,1.83467
2658,0,2,1.83479
2652,4,4,1.83502
2671,4,3,1.83502
2676,0,4,1.83525
2672,4,3,1.83535
2670,2,1,1.83549
2659,2,0,1.83551
2660,2,6,1.83563
2656,3,6,1.83572
2702,1,1,1.83585
2677,2,5,1.83597
2672,2,1,1.83614
2658,1,4,1.83618
2673,0,1,1.83627
2675,1,6,1.83632
2667,0,3,1.83651
2679,2,5,1.83661
2686,4,0,1.83668
2672,1,5,1.83674
2655,2,3,1.83679
2671,4,1,1.83681
2665,3,5,1.83686
2675,0,1,1.83691
2682,4,2,1.83699
2660,3,1,1.83702
2681,1,3,1.83706
2669,0,3,1.83716
2673,4,1,1.83746
2679,1,6,1.83761
2677,2,1,1.83776
2708,1,1,1.83778
2676,1,5,1.83803
2696,3,4,1.83812
2669,3,5,1.83815
2689,3,2,1.83825
2664,3,6,1.83832
2668,2,0,1.83843
2669,2,6,1.83855
2681,0,0,1.83886
2670,2,6,1.83888
2679,1,5,1.83901
2699,3,4,1.83908
2689,4,2,1.83925
2667,3,1,1.83929
2683,0,1,1.8395
2679,1,0,1.8396
2668,4,5,1.83962
2689,1,3,1.83965
2714,1,1,1.83971
2669,1,4,1.83974
2698,2,4,1.83996
2690,1,3,1.83997
2697,4,6,1.84004
2695,3,2,1.84019
2687,4,3,1.8402
2666,1,2,1.84036
2696,3,2,1.84051
2669,4,4,1.84054
2683,4,1,1.8407
2685,1,5,1.84095
2694,1,3,1.84127
2699,2,2,1.84128
2719,1,1,1.84132
2694,2,5,1.84147
2691,1,6,1.84149
2674,0,5,1.84157
2692,3,3,1.84162
2670,2,3,1.84166
2690,0,0,1.84177
2692,1,6,1.84182
2692,4,3,1.84182
2701,3,2,1.84213
2676,0,5,1.84222
2702,2,2,1.84225
2672,2,3,1.84231
2673,2,3,1.84264
2681,2,0,1.84264
2695,4,3,1.84279
2700,4,2,1.84281
2691,1,5,1.84289
2724,1,1,1.84293
2691,4,1,1.84329
2688,0,3,1.84332
2689,0,6,1.84344
2702,4,2,1.84345
2680,4,5,1.84351
2681,3,1,1.84384
2709,4,0,1.84411
2682,0,5,1.84416
2715,3,4,1.84425
2709,3,2,1.84471
2682,4,4,1.84476
2684,0,5,1.84481
2688,2,0,1.84491
2705,2,5,1.84502
2689,2,6,1.84504
2689,2,0,1.84524
2686,3,6,1.84546
2712,2,2,1.84548
2714,4,6,1.84553
2685,4,4,1.84574
2693,3,5,1.84594
2697,0,6,1.84603
2714,2,2,1.84613
2698,0,6,1.84636
2701,4,1,1.84653
2707,1,6,1.84667
2701,1,0,1.84673
2690,4,5,1.84676
2736,1,1,1.8468
2691,3,1,1.84708
2696,0,2,1.84711
2695,2,0,1.84718
2713,0,4,1.84721
2712,2,5,1.84729
2704,4,1,1.8475
2701,0,3,1.84753
2691,4,4,1.84768
2714,1,3,1.84773
2739,1,1,1.84776
2715,1,3,1.84806
2704,0,6,1.8483
2700,0,2,1.84841
2723,4,6,1.84843
2691,1,2,1.84848
2697,3,1,1.84903
2702,2,6,1.84925
2725,2,2,1.84968
2696,1,2,1.85011
2701,0,5,1.85033
2705,2,0,1.85043
2710,0,3,1.85045
2717,0,0,1.85051
2702,3,1,1.85065
2717,2,1,1.85071
2698,1,2,1.85076
2715,4,1,1.85106
2731,4,0,1.85122
2733,2,4,1.85126
2704,4,5,1.8513
2704,0,5,1.8513
2705,1,4,1.85143
2730,3,2,1.8515
2732,4,0,1.85154
2705,0,5,1.85163
2732,3,2,1.85215
2707,0,5,1.85228
2712,0,2,1.8523
2703,2,3,1.85238
2725,4,3,1.8525
2735,4,0,1.85251
2741,3,4,1.85264
2720,4,1,1.85268
2729,2,5,1.85278
2707,4,4,1.85288
2709,4,5,1.85293
2710,1,4,1.85305
2727,4,3,1.85314
2736,2,2,1.85324
2711,1,4,1.85338
2715,2,6,1.85347
2722,1,0,1.85353
2757,1,1,1.85356
2727,0,0,1.85375
2733,1,3,1.85388
2728,0,1,1.85407
2738,3,2,1.85408
2735,4,2,1.85412
2711,4,4,1.85418
2729,0,0,1.85439
2718,2,6,1.85444
2723,0,3,1.85466
2732,4,3,1.85476
2737,4,2,1.85477
2713,4,4,1.85483
2727,4,1,1.85495
2720,3,0,1.85509
2716,4,5,1.8552
2728,4,1,1.85527
2721,3,0,1.85542
2728,1,0,1.85548
2738,1,3,1.85549
2732,2,1,1.85556
2723,3,0,1.85606
2746,4,0,1.85607
2745,2,2,1.85615
2725,3,5,1.85631
2720,0,5,1.8565
2724,2,0,1.85659
2726,3,5,1.85664
2737,0,1,1.85698
2768,1,1,1.8571
2748,2,2,1.85711
2722,0,5,1.85715
2737,2,1,1.85718
2734,4,1,1.85722
2718,1,2,1.85725
2745,4,2,1.85735
2752,2,4,1.8574
2727,2,0,1.85756
2732,0,3,1.85758
2757,3,4,1.8578
2746,0,4,1.85788
2730,3,5,1.85793
2745,2,5,1.85796
2742,4,3,1.858
2734,0,6,1.85802
2754,2,4,1.85804
2725,3,1,1.85812
2729,2,0,1.85821
2721,2,3,1.85823
2735,0,6,1.85835
2722,2,3,1.85855
2754,4,0,1.85865
2753,2,2,1.85873
2743,0,1,1.85892
2732,2,6,1.85898
2732,3,0,1.85898
2749,2,5,1.85925
2754,3,2,1.85925
2733,3,0,1.85931
2751,0,4,1.8595
2733,2,0,1.85951
2745,0,1,1.85957
2751,1,3,1.8597
2730,3,6,1.85974
2753,4,2,1.85994
2753,1,3,1.86034
2779,1,1,1.86064
2744,1,0,1.86066
2755,0,4,1.86079
2754,2,5,1.86087
2739,0,2,1.86105
2740,3,5,1.86118
2733,4,4,1.86132
2768,3,4,1.86135
2754,1,6,1.86188
2764,4,0,1.86188
2766,2,4,1.86192
2742,0,2,1.86203
2738,1,4,1.86214
2784,1,1,1.86225
2738,3,1,1.86234
2737,4,4,1.86262
2767,4,6,1.86265
2768,4,0,1.86317
2769,4,6,1.86329
2756,2,1,1.86333
2767,3,2,1.86346
2760,3,3,1.86362
2742,0,5,1.86364
2747,0,2,1.86365
2743,4,5,1.86396
2744,1,4,1.86408
2773,2,4,1.86418
2772,4,6,1.86426
2756,4,1,1.86434
2770,3,2,1.86442
2767,0,4,1.86467
2757,1,0,1.86487
2764,3,3,1.86491
2742,1,2,1.86505
2772,3,2,1.86507
2760,1,5,1.86524
2759,1,0,1.86552
2776,4,0,1.86576
2758,0,6,1.8658
2796,1,1,1.86612
2759,0,6,1.86612
2766,0,0,1.86637
2756,2,6,1.86677
2752,3,6,1.86688
2752,0,5,1.86688
2761,0,3,1.86697
2748,2,3,1.867
2773,2,5,1.86701
2775,4,2,1.86705
2770,1,6,1.86706
2782,2,4,1.86709
2779,2,2,1.86713
2771,1,6,1.86738
2754,0,5,1.86753
2754,4,5,1.86753
2750,1,2,1.86765
2759,3,0,1.86774
2771,0,0,1.86799
2765,0,6,1.86807
2782,2,2,1.8681
2784,4,6,1.86814
2774,3,3,1.86815
2778,0,4,1.86823
2766,0,3,1.86859
2753,1,2,1.86862
2792,3,4,1.8691
2806,1,1,1.86934
2786,3,2,1.86959
2776,0,1,1.86961
2776,0,0,1.86961
2807,1,1,1.86966
2765,3,0,1.86969
2789,4,0,1.86995
2762,4,5,1.87013
2762,3,6,1.87013
2771,0,3,1.87021
2778,0,1,1.87025
2763,3,1,1.87045
2769,0,2,1.87078
2780,0,0,1.8709
2793,4,6,1.87104
2791,3,2,1.87121
2792,2,2,1.87133
2794,4,6,1.87137
2762,1,2,1.87154
2780,1,5,1.87171
2763,2,3,1.87187
2783,0,1,1.87187
2785,4,3,1.87191
2777,0,6,1.87196
2801,3,4,1.872
2768,0,5,1.87208
2791,4,2,1.87223
2773,3,0,1.87228
2782,1,5,1.87236
2769,3,1,1.8724
2787,4,3,1.87256
2798,4,0,1.87286
2817,1,1,1.87288
2775,3,0,1.87293
2787,0,1,1.87317
2768,2,3,1.87349
2777,2,6,1.87358
2806,3,4,1.87361
2801,4,0,1.87383
2800,2,2,1.87392
2802,4,6,1.87395
2792,1,6,1.87418
2796,1,3,1.87425
2775,4,5,1.87435
2780,0,2,1.87435
2787,4,1,1.87438
2791,0,1,1.87446
2791,0,0,1.87446
2798,4,2,1.87449
2802,2,2,1.87456
2809,3,4,1.87458
2799,4,2,1.87481
2781,3,0,1.87488
2778,1,4,1.87512
2804,3,2,1.87541
2825,1,1,1.87545
2777,4,4,1.8756
2785,3,5,1.87577
2797,1,6,1.87579
2785,2,6,1.87617
2794,1,5,1.87625
2781,0,5,1.87629
2804,0,4,1.87663
2788,2,6,1.87715
2784,4,5,1.87727
2790,3,5,1.87739
2780,2,3,1.87739
2800,2,1,1.87758
2785,3,1,1.87759
2819,3,4,1.87781
2799,1,5,1.87786
2795,0,3,1.87799
2798,1,0,1.87815
2785,4,4,1.8782
2799,4,1,1.87827
2791,2,0,1.87832
2788,1,4,1.87836
2801,1,5,1.87851
2794,3,5,1.87868
2811,4,2,1.87869
2798,0,6,1.87876
2801,4,1,1.87892
2805,0,1,1.87899
2818,4,6,1.87912
2820,2,4,1.87936
2817,2,2,1.87941
2804,1,5,1.87948
2807,0,1,1.87964
2792,1,4,1.87966
2787,2,3,1.87966
2809,4,3,1.87968
2818,2,2,1.87973
2810,3,3,1.8798
2788,2,3,1.87999
2804,1,0,1.88009
2805,4,1,1.88021
2809,0,0,1.88029
2789,2,3,1.88031
2794,3,6,1.88051
2821,2,2,1.8807
2822,2,2,1.88102
2811,2,1,1.88114
2818,0,4,1.88116
2826,2,4,1.88129
2814,4,3,1.88129
2795,4,4,1.88145
2797,3,1,1.88149
2813,0,0,1.88158
2819,1,3,1.88169
2810,4,1,1.88183
2814,0,0,1.88191
2825,2,2,1.88199
2827,4,0,1.88223
2815,0,0,1.88223
2795,1,2,1.88226
2804,3,0,1.88233
2821,2,5,1.88254
2818,4,3,1.88259
2834,3,4,1.88265
2807,3,5,1.8829
2831,2,4,1.88291
2835,3,4,1.88297
2830,4,6,1.88299
2832,2,4,1.88323
2836,3,4,1.88329
2824,1,3,1.8833
2821,1,6,1.88356
2799,1,2,1.88356
2826,0,4,1.88375
2810,3,5,1.88387
2826,1,3,1.88395
2839,3,4,1.88426
2810,3,0,1.88428
2811,0,2,1.8844
2806,0,5,1.88441
2802,1,2,1.88454
2829,0,4,1.88472
2825,4,3,1.88485
2803,1,2,1.88486
2829,1,3,1.88492
2812,2,6,1.88493
2842,3,4,1.88523
2839,2,4,1.88549
2838,4,6,1.88558
2815,0,2,1.8857
2810,4,5,1.88571
2857,1,1,1.88576
2811,1,4,1.88583
2839,4,0,1.88611
2834,4,2,1.88613
2859,1,1,1.8864
2816,2,0,1.88643
2835,4,2,1.88645
2822,0,3,1.88674
2809,1,2,1.88681
2847,3,4,1.88684
2818,3,0,1.88687
2829,2,1,1.88697
2836,0,4,1.88698
2819,2,6,1.8872
2831,0,1,1.88741
2845,2,4,1.88743
2811,2,3,1.88746
2827,1,0,1.88754
2831,2,1,1.88761
2821,0,2,1.88764
2832,0,0,1.88773
2812,1,2,1.88778
2847,2,4,1.88807
2827,0,6,1.88816
2848,2,4,1.8884
2866,1,1,1.88865
2818,4,4,1.88892
2836,0,0,1.88903
2832,1,0,1.88916
2821,4,5,1.88928
2837,0,1,1.88935
2837,0,0,1.88935
2848,2,2,1.88942
2869,1,1,1.88962
2840,1,6,1.88971
2851,4,6,1.88978
2849,3,2,1.88995
2839,0,0,1.89
2839,0,1,1.89
2827,2,0,1.89
2857,3,4,1.89007
2846,0,4,1.89021
2871,1,1,1.89026
2845,2,5,1.8903
2823,4,4,1.89054
2872,1,1,1.89058
2847,2,5,1.89095
2832,3,5,1.89101
2822,2,3,1.89103
2822,1,2,1.89103
2845,3,3,1.89112
2849,0,4,1.89118
2832,3,0,1.89142
2828,3,1,1.89155
2854,3,2,1.89157
2850,1,3,1.89171
2847,3,3,1.89177
2827,4,4,1.89184
2855,3,2,1.89189
2845,0,0,1.89194
2839,0,6,1.89205
2834,3,0,1.89206
2830,3,1,1.8922
2842,4,1,1.8922
2840,0,6,1.89237
2835,3,0,1.89239
2847,0,1,1.89259
2858,2,2,1.89265
2841,0,6,1.89269
2843,1,0,1.89273
2850,3,3,1.89274
2848,0,0,1.89291
2836,2,0,1.89292
2850,1,6,1.89294
2850,4,3,1.89294
2834,1,4,1.89329
2838,3,0,1.89336
2845,1,0,1.89338
2846,4,1,1.89349
2853,3,3,1.89371
2836,0,5,1.89415
2864,4,0,1.89418
2841,2,6,1.89433
2855,3,3,1.89436
2852,2,1,1.89441
2842,0,2,1.89445
2855,1,6,1.89456
2833,1,2,1.8946
2866,4,6,1.89462
2860,0,4,1.89474
2856,4,3,1.89488
2839,1,4,1.89491
2834,2,3,1.89493
2834,1,2,1.89493
2886,1,1,1.89509
2843,2,0,1.89519
2840,1,4,1.89524
2849,0,6,1.89529
2863,4,2,1.8955
2856,2,1,1.89571
2839,4,4,1.89573
2850,0,3,1.89582
2859,4,3,1.89586
2847,3,5,1.89587
2837,1,2,1.8959
2860,1,6,1.89618
2841,4,4,1.89638
2860,0,1,1.8968
2892,1,1,1.89702
2843,4,4,1.89703
2861,0,0,1.89712
2868,4,2,1.89712
2863,1,6,1.89715
2879,3,4,1.89717
2858,4,1,1.89738
2846,3,6,1.89739
2846,0,5,1.89739
2860,1,5,1.89762
2870,0,4,1.89797
2846,4,4,1.89801
2852,2,0,1.89811
2875,2,2,1.89815
2870,1,3,1.89818
2858,0,6,1.8982
2853,2,6,1.89823
2896,1,1,1.89831
2878,4,6,1.8985
2866,0,0,1.89874
2862,1,0,1.89888
2849,4,4,1.89898
2851,3,1,1.89901
2860,0,3,1.89906
2857,3,5,1.89911
2861,0,6,1.89918
2853,4,5,1.89966
2876,4,2,1.89971
2863,0,3,1.90003
2881,2,2,1.90009
2850,1,2,1.90013
2866,1,0,1.90018
2902,1,1,1.90024
2871,0,1,1.90036
2889,3,4,1.9004
2861,2,6,1.90082
2868,1,0,1.90083
2891,3,4,1.90104
2873,2,1,1.90121
2864,3,5,1.90138
2868,0,6,1.90144
2857,4,4,1.90158
2886,2,2,1.9017
2886,3,2,1.90191
2888,4,0,1.90193
2876,0,1,1.90197
2870,0,6,1.90209
2872,1,0,1.90212
2859,4,4,1.90223
2888,2,2,1.90235
2857,2,3,1.9024
2909,1,1,1.9025
2862,3,1,1.90258
2868,2,6,1.90309
2911,1,1,1.90314
2864,4,5,1.90323
2863,4,4,1.90353
2865,0,5,1.90356
2895,2,4,1.90357
2883,1,6,1.90362
2866,4,5,1.90388
2878,1,0,1.90407
2882,2,1,1.90412
2896,4,0,1.90452
2889,2,5,1.90453
2868,4,5,1.90453
2897,4,6,1.90463
2878,0,6,1.90468
2873,3,0,1.90471
2887,4,3,1.90492
2868,4,4,1.90515
2898,4,0,1.90516
2893,4,2,1.9052
2886,0,0,1.90521
2874,2,0,1.90524
2897,3,2,1.90546
2871,3,1,1.90551
2876,3,0,1.90569
2894,0,4,1.90573
2870,4,4,1.9058
2893,2,5,1.90582
2895,4,2,1.90585
2878,3,5,1.90592
2882,0,6,1.90598
2884,1,0,1.90601
2873,3,6,1.90615
2904,2,4,1.90648
2883,0,3,1.90651
2908,3,4,1.90653
2892,1,6,1.90653
2897,0,4,1.9067
2875,0,5,1.9068
2893,4,3,1.90686
2898,0,4,1.90703
2874,4,4,1.9071
2898,1,3,1.90723
2905,4,0,1.90743
2882,2,6,1.90763
2904,3,2,1.90772
2890,4,1,1.90775
2891,4,1,1.90807
2879,3,6,1.9081
2884,3,0,1.90828
2896,2,1,1.90865
2893,4,1,1.90872
2886,0,2,1.90872
2899,1,6,1.9088
2900,3,3,1.90891
2893,1,0,1.90892
2912,2,4,1.90906
2911,4,0,1.90936
2883,4,5,1.9094
2888,3,0,1.90958
2911,2,2,1.90978
2913,4,6,1.9098
2903,3,3,1.90989
2885,4,5,1.91005
2903,1,6,1.91009
2886,1,4,1.91017
2908,1,3,1.91047
2934,1,1,1.91055
2908,2,5,1.91067
2909,1,3,1.91079
2888,3,6,1.91102
2936,1,1,1.91119
2919,2,4,1.91132
2916,2,2,1.91139
2908,3,3,1.9115
2903,1,5,1.91154
2912,0,4,1.91155
2895,0,2,1.91164
2908,4,3,1.91171
2917,2,2,1.91172
2912,1,3,1.91176
2892,3,6,1.91232
2892,0,5,1.91232
2893,1,4,1.91244
2909,0,1,1.91266
2927,3,4,1.91266
2889,2,3,1.91279
2912,3,3,1.9128
2909,2,1,1.91286
2899,0,2,1.91294
2924,2,4,1.91294
2894,3,1,1.91297
2912,4,3,1.913
2904,0,6,1.91311
2890,1,2,1.91312
2908,1,5,1.91316
2910,2,1,1.91319
2907,4,1,1.91325
2895,4,5,1.91329
2904,0,3,1.91332
2918,0,4,1.91349
2924,4,0,1.91356
2919,4,2,1.91361
2915,3,3,1.91377
2892,2,3,1.91377
2919,0,4,1.91382
2897,4,5,1.91394
2903,3,5,1.91403
2945,1,1,1.91409
2893,2,3,1.91409
2928,2,4,1.91423
2898,4,5,1.91427
2946,1,1,1.91441
2921,1,3,1.91467
2909,0,6,1.91473
2913,1,5,1.91478
2913,4,1,1.9152
2907,3,5,1.91532
2906,3,0,1.91541
2915,1,5,1.91543
2914,4,1,1.91552
2902,0,5,1.91557
2918,0,1,1.91557
2931,4,6,1.91562
2908,3,5,1.91565
2931,4,0,1.91582
2912,0,3,1.91591
2930,2,2,1.91592
2917,1,5,1.91608
2927,0,4,1.9164
2910,3,0,1.91671
2935,4,6,1.91691
2902,1,2,1.91702
2920,1,5,1.91705
2912,0,2,1.91715
2907,3,1,1.91719
2909,3,1,1.91784
2918,0,3,1.91785
2931,1,3,1.9179
2921,1,0,1.91799
2936,3,2,1.91806
2940,2,4,1.91811
2908,4,4,1.91814
2914,2,0,1.91822
2958,1,1,1.91827
2906,2,3,1.91832
2915,2,6,1.91833
2926,2,1,1.91837
2927,0,0,1.91848
2911,0,5,1.91849
2925,1,5,1.91867
2946,3,4,1.91879
2926,1,5,1.91899
2934,2,5,1.91908
2940,2,2,1.91915
2931,1,6,1.91915
2961,1,1,1.91924
2944,2,4,1.9194
2914,4,5,1.91946
2932,4,3,1.91948
2943,4,6,1.91949
2941,3,2,1.91968
2924,0,3,1.9198
2921,3,5,1.91986
2920,2,6,1.91996
2932,0,0,1.9201
2916,3,1,1.92011
2915,4,4,1.92041
2952,3,4,1.92073
2916,4,4,1.92073
2918,3,1,1.92076
2918,4,5,1.92076
2940,1,3,1.92081
2919,1,4,1.92088
2930,1,0,1.92091
2923,2,6,1.92093
2917,4,4,1.92106
2919,0,5,1.92108
2941,1,3,1.92114
2948,4,0,1.92131
2938,1,6,1.92142
2949,4,6,1.92143
2916,1,2,1.92156
2933,4,1,1.92167
2955,3,4,1.9217
2935,1,5,1.9219
2948,3,2,1.92194
2940,4,3,1.92207
2940,1,6,1.92207
2932,0,6,1.92218
2939,0,0,1.92237
2923,3,6,1.92238
2971,1,1,1.92246
2929,2,6,1.92287
2955,2,4,1.92295
2943,4,3,1.92304
2931,3,5,1.92311
2960,3,4,1.92331
2922,1,2,1.92351
2950,4,2,1.92363
2932,0,2,1.92364
2927,3,6,1.92368
2943,2,1,1.92387
2944,0,0,1.92398
2928,4,5,1.92401
2937,0,3,1.92401
2941,4,1,1.92426
2963,3,4,1.92428
2929,3,1,1.92433
2934,2,0,1.9247
2949,3,3,1.92477
2926,2,3,1.92481
2929,4,4,1.92495
2958,2,2,1.92496
2943,1,0,1.92512
2958,3,2,1.92517
2960,4,0,1.92519
2933,3,6,1.92563
2939,3,5,1.9257
2939,2,6,1.92612
2951,0,0,1.92625
2939,2,0,1.92633
2941,3,5,1.92635
2940,3,0,1.92644
2966,2,4,1.9265
2942,3,5,1.92667
2942,0,2,1.92688
2937,3,6,1.92693
2959,2,5,1.92717
2947,0,3,1.92725
2960,2,5,1.92749
2935,1,2,1.92773
2941,1,4,1.92802
2945,3,0,1.92806
2950,0,3,1.92822
2947,3,5,1.92829
2972,2,4,1.92844
2958,0,0,1.92852
2977,3,4,1.9288
2959,0,1,1.92884
2966,0,4,1.92901
2967,0,4,1.92934
2966,2,5,1.92943
2979,3,4,1.92944
2961,0,0,1.92949
2954,0,3,1.92952
2959,1,5,1.92968
2950,2,6,1.92968
2961,2,1,1.9297
2975,4,6,1.92983
2964,1,6,1.92983
2965,3,3,1.92995
2968,2,5,1.93008
2974,2,2,1.93013
2956,0,3,1.93017
2995,1,1,1.93019
2963,2,1,1.93034
2970,1,3,1.93052
2947,4,4,1.9308
2972,0,4,1.93095
2960,0,6,1.93125
2964,1,5,1.9313
2969,1,6,1.93145
2978,3,2,1.93163
2964,4,1,1.93171
2968,0,1,1.93175
2958,3,5,1.93186
2981,4,0,1.93197
2965,4,1,1.93204
2980,2,2,1.93207
2951,4,4,1.9321
2985,2,4,1.93264
2971,0,1,1.93272
2973,4,3,1.93274
2964,0,3,1.93276
2955,0,5,1.93277
2965,0,6,1.93288
2969,1,5,1.93291
2951,2,3,1.93293
2986,2,4,1.93296
2956,3,6,1.93309
2969,4,1,1.93333
2957,3,1,1.93342
2967,0,3,1.93373
2981,0,4,1.93386
2963,2,6,1.9339
2988,4,6,1.93403
2978,3,3,1.93415
2983,4,2,1.9343
2976,0,1,1.93434
2982,1,3,1.9344
2983,0,4,1.93451
2974,1,5,1.93453
2965,3,0,1.93455
2976,2,1,1.93455
2988,2,2,1.93466
2977,0,1,1.93467
2983,1,3,1.93472
2967,3,5,1.93478
2966,3,0,1.93487
2978,0,1,1.93499
2979,0,0,1.93531
2963,4,5,1.93537
2982,3,3,1.93545
2968,3,0,1.93552
2959,2,3,1.93553
2985,2,5,1.93558
2982,4,3,1.93566
2968,2,0,1.93573
2983,3,3,1.93577
2966,1,4,1.93613
2993,2,2,1.93627
2995,4,6,1.93629
2970,2,0,1.93638
2962,1,2,1.9365
2994,2,2,1.93659
2967,3,1,1.93666
2981,1,5,1.9368
2972,2,6,1.93682
2998,2,4,1.93683
2968,3,6,1.93699
2978,0,6,1.93709
2991,0,4,1.9371
2981,4,1,1.93722
2998,4,6,1.93726
2969,4,5,1.93731
2983,1,5,1.93745
2986,0,1,1.93758
2976,0,2,1.93791
2989,4,3,1.93792
2971,3,6,1.93796
2976,3,0,1.93812
2995,4,2,1.93818
2972,3,1,1.93829
2989,0,0,1.93855
2978,3,0,1.93877
2986,4,1,1.93884
2972,4,4,1.93891
2973,4,4,1.93924
2976,3,6,1.93958
2976,3,1,1.93958
2995,3,3,1.93965
2972,1,2,1.93975
3000,0,4,1.94001
2996,1,6,1.94019
2978,4,5,1.94023
2974,2,3,1.9404
2979,0,5,1.94056
2985,0,2,1.94083
2998,1,6,1.94083
2979,4,4,1.94119
2981,4,5,1.94121
2980,4,4,1.94151
2987,3,0,1.94168
2988,0,2,1.9418
2983,4,5,1.94186
2988,3,0,1.94201
2979,1,2,1.94203
3000,0,0,1.94211
2989,0,2,1.94212
3000,2,1,1.94232
2995,0,3,1.94281
3000,1,5,1.94295
2987,3,6,1.94315
2990,1,4,1.94392
2994,2,0,1.94416
2991,0,5,1.94445
2987,2,3,1.94462
2990,4,4,1.94476
2996,2,0,1.94481
2993,1,4,1.94489
2997,2,0,1.94514
2999,0,2,1.94537
2994,4,5,1.94543
2996,4,5,1.94608
2997,3,6,1.9464
2998,0,5,1.94672
2999,3,1,1.94705
2999,3,6,1.94705
2995,1,2,1.94722
2999,4,4,1.94768
